epoch;accuracy;loss
271;0.8052434325218201;0.43422815203666687
272;0.802746593952179;0.43433210253715515
273;0.802746593952179;0.4343678653240204
274;0.8052434325218201;0.4344226121902466
275;0.8064919114112854;0.43407946825027466
276;0.802746593952179;0.43408167362213135
277;0.8064919114112854;0.433860719203949
278;0.807740330696106;0.4339657127857208
279;0.8089887499809265;0.43401849269866943
280;0.807740330696106;0.4342327415943146
281;0.812734067440033;0.4344762861728668
282;0.8114856481552124;0.4340883493423462
283;0.802746593952179;0.43343597650527954
284;0.807740330696106;0.4334891736507416
285;0.8064919114112854;0.43374547362327576
286;0.807740330696106;0.43346115946769714
287;0.8089887499809265;0.4336089491844177
288;0.8064919114112854;0.4334965646266937
289;0.807740330696106;0.4335958957672119
290;0.807740330696106;0.4334952235221863
291;0.8064919114112854;0.43338996171951294
292;0.802746593952179;0.4333750903606415
293;0.8039950132369995;0.433239609003067
294;0.8064919114112854;0.43332287669181824
295;0.8064919114112854;0.4332227408885956
296;0.8064919114112854;0.43307313323020935
297;0.8052434325218201;0.43292731046676636
298;0.8052434325218201;0.43312329053878784
299;0.8039950132369995;0.432861328125
300;0.8052434325218201;0.4331124722957611
301;0.802746593952179;0.4328811764717102
302;0.802746593952179;0.4329630136489868
303;0.8014981150627136;0.43295881152153015
304;0.8102372288703918;0.4328885078430176
305;0.8114856481552124;0.4335685968399048
306;0.8114856481552124;0.43326297402381897
307;0.812734067440033;0.43312954902648926
308;0.8114856481552124;0.4331432580947876
309;0.8064919114112854;0.43293723464012146
310;0.8052434325218201;0.4326886236667633
311;0.8064919114112854;0.43256041407585144
312;0.8064919114112854;0.43250346183776855
313;0.8052434325218201;0.43256160616874695
314;0.8039950132369995;0.4327757954597473
315;0.8064919114112854;0.4324400722980499
316;0.8052434325218201;0.43264684081077576
317;0.807740330696106;0.43236878514289856
318;0.8064919114112854;0.43237388134002686
319;0.807740330696106;0.4324362874031067
320;0.812734067440033;0.432507187128067
321;0.8139825463294983;0.4325925409793854
322;0.8102372288703918;0.43183737993240356
323;0.8102372288703918;0.4323897659778595
324;0.8052434325218201;0.43295982480049133
325;0.8064919114112854;0.4323923885822296
326;0.8052434325218201;0.4324731230735779
327;0.8052434325218201;0.4328186810016632
328;0.8052434325218201;0.43233513832092285
329;0.8102372288703918;0.4322409927845001
330;0.8102372288703918;0.43201887607574463
331;0.812734067440033;0.4325542449951172
332;0.8102372288703918;0.43217185139656067
333;0.8114856481552124;0.43192213773727417
334;0.8114856481552124;0.43194618821144104
335;0.807740330696106;0.43239858746528625
336;0.807740330696106;0.4320163130760193
337;0.807740330696106;0.4318973124027252
338;0.8102372288703918;0.4318511188030243
339;0.8052434325218201;0.43231913447380066
340;0.8064919114112854;0.43171465396881104
341;0.8102372288703918;0.43158045411109924
342;0.8102372288703918;0.4316924512386322
343;0.807740330696106;0.4318505823612213
344;0.8064919114112854;0.43171003460884094
345;0.8039950132369995;0.43260470032691956
346;0.8064919114112854;0.43194401264190674
347;0.807740330696106;0.4316895008087158
348;0.812734067440033;0.43206581473350525
349;0.8064919114112854;0.4323693811893463
350;0.8014981150627136;0.43207406997680664
351;0.802746593952179;0.433956116437912
352;0.8052434325218201;0.432394415140152
353;0.807740330696106;0.4314546287059784
354;0.8102372288703918;0.43132445216178894
355;0.8139825463294983;0.4315347969532013
356;0.8102372288703918;0.4313218891620636
357;0.8102372288703918;0.43123936653137207
358;0.8089887499809265;0.43109309673309326
359;0.8052434325218201;0.43152666091918945
360;0.8052434325218201;0.43131738901138306
361;0.807740330696106;0.4311349391937256
362;0.8152309656143188;0.43230462074279785
363;0.8139825463294983;0.4317688047885895
364;0.8114856481552124;0.43119576573371887
365;0.8102372288703918;0.4310775399208069
366;0.8102372288703918;0.4310804009437561
367;0.8052434325218201;0.4312197268009186
368;0.8039950132369995;0.43160533905029297
369;0.8039950132369995;0.431430846452713
370;0.8052434325218201;0.4315474033355713
371;0.8052434325218201;0.4320012629032135
372;0.8052434325218201;0.43115851283073425
373;0.8052434325218201;0.4309179484844208
374;0.8064919114112854;0.4309022128582001
375;0.8039950132369995;0.4308502972126007
376;0.8052434325218201;0.43077096343040466
377;0.8102372288703918;0.4316904842853546
378;0.8064919114112854;0.43142300844192505
379;0.8064919114112854;0.4310975968837738
380;0.8052434325218201;0.4308537542819977
381;0.8064919114112854;0.43077120184898376
382;0.8064919114112854;0.43098995089530945
383;0.8064919114112854;0.43082964420318604
384;0.8064919114112854;0.4308534264564514
385;0.8052434325218201;0.4302859604358673
386;0.8039950132369995;0.43088167905807495
387;0.802746593952179;0.4310326874256134
388;0.8064919114112854;0.4307905435562134
389;0.807740330696106;0.43066293001174927
390;0.812734067440033;0.4310196340084076
391;0.8139825463294983;0.43072018027305603
392;0.812734067440033;0.43087565898895264
393;0.807740330696106;0.4304111897945404
394;0.8064919114112854;0.4305422604084015
395;0.8064919114112854;0.4304765462875366
396;0.812734067440033;0.43067696690559387
397;0.812734067440033;0.43041908740997314
398;0.8064919114112854;0.43089383840560913
399;0.8064919114112854;0.43046703934669495
400;0.8089887499809265;0.43021243810653687
401;0.8139825463294983;0.430381715297699
402;0.812734067440033;0.4304623007774353
403;0.8102372288703918;0.43040579557418823
404;0.812734067440033;0.43046456575393677
405;0.812734067440033;0.430462121963501
406;0.812734067440033;0.43071091175079346
407;0.812734067440033;0.4304496645927429
408;0.8089887499809265;0.4304419159889221
409;0.8039950132369995;0.43169206380844116
410;0.8064919114112854;0.4321134090423584
411;0.8102372288703918;0.4304130971431732
412;0.812734067440033;0.4302828907966614
413;0.8114856481552124;0.4306240975856781
414;0.8064919114112854;0.43165403604507446
415;0.807740330696106;0.431423544883728
416;0.8064919114112854;0.4311857223510742
417;0.8064919114112854;0.43061092495918274
418;0.8139825463294983;0.4299405813217163
419;0.8114856481552124;0.43009358644485474
420;0.8064919114112854;0.43024322390556335
421;0.8052434325218201;0.4302224814891815
422;0.807740330696106;0.4302307069301605
423;0.807740330696106;0.4299386143684387
424;0.807740330696106;0.4302572011947632
425;0.8064919114112854;0.43015575408935547
426;0.812734067440033;0.4307316243648529
427;0.8114856481552124;0.42999881505966187
428;0.8114856481552124;0.4300600588321686
429;0.8114856481552124;0.4299800992012024
430;0.8114856481552124;0.43009164929389954
431;0.8114856481552124;0.4300082325935364
432;0.812734067440033;0.42981618642807007
433;0.8102372288703918;0.43015047907829285
434;0.8114856481552124;0.4299681782722473
435;0.8139825463294983;0.42976975440979004
436;0.8139825463294983;0.42967382073402405
437;0.812734067440033;0.429852694272995
438;0.8139825463294983;0.42952966690063477
439;0.8164793848991394;0.4305838346481323
440;0.8177278637886047;0.4303625822067261
441;0.8164793848991394;0.430677205324173
442;0.8164793848991394;0.4302429258823395
443;0.8164793848991394;0.42983612418174744
444;0.8152309656143188;0.42993468046188354
445;0.812734067440033;0.42965710163116455
446;0.807740330696106;0.42965996265411377
447;0.8064919114112854;0.430178701877594
448;0.8089887499809265;0.4296356737613678
449;0.8114856481552124;0.42950141429901123
450;0.8177278637886047;0.429709792137146
451;0.8164793848991394;0.4297560751438141
452;0.8164793848991394;0.42955902218818665
453;0.8139825463294983;0.4297310411930084
454;0.8152309656143188;0.42964449524879456
455;0.8164793848991394;0.4296223819255829
456;0.8164793848991394;0.4295404851436615
457;0.8152309656143188;0.4295966625213623
458;0.807740330696106;0.4295523762702942
459;0.8152309656143188;0.42981863021850586
460;0.8152309656143188;0.4296138286590576
461;0.8139825463294983;0.4295615553855896
462;0.8089887499809265;0.4290553629398346
463;0.8102372288703918;0.42970430850982666
464;0.8102372288703918;0.4292498528957367
465;0.812734067440033;0.42930734157562256
466;0.807740330696106;0.4293637275695801
467;0.8052434325218201;0.42994651198387146
468;0.8064919114112854;0.4296436011791229
469;0.8052434325218201;0.42991772294044495
470;0.8089887499809265;0.429351270198822
471;0.8114856481552124;0.42898979783058167
472;0.812734067440033;0.429525762796402
473;0.8114856481552124;0.42932644486427307
474;0.8089887499809265;0.42929163575172424
475;0.8089887499809265;0.4293714761734009
476;0.8114856481552124;0.42908602952957153
477;0.812734067440033;0.42924219369888306
478;0.8114856481552124;0.4291629493236542
479;0.812734067440033;0.4292105734348297
480;0.8114856481552124;0.4293808341026306
481;0.8089887499809265;0.4294520318508148
482;0.8102372288703918;0.4295869469642639
483;0.8114856481552124;0.42911601066589355
484;0.807740330696106;0.42971912026405334
485;0.8064919114112854;0.42950257658958435
486;0.807740330696106;0.42929595708847046
487;0.812734067440033;0.4291957914829254
488;0.8139825463294983;0.42938506603240967
489;0.8152309656143188;0.4293253719806671
490;0.812734067440033;0.4293099641799927
491;0.8139825463294983;0.428374707698822
492;0.8102372288703918;0.4294804632663727
493;0.8114856481552124;0.429228812456131
494;0.812734067440033;0.42929530143737793
495;0.8114856481552124;0.4293751120567322
496;0.8102372288703918;0.42925044894218445
497;0.8102372288703918;0.42910999059677124
498;0.812734067440033;0.4291130006313324
499;0.8139825463294983;0.4288989305496216
500;0.812734067440033;0.42900827527046204
501;0.812734067440033;0.42968156933784485
502;0.8114856481552124;0.4290880560874939
503;0.812734067440033;0.4293489456176758
504;0.812734067440033;0.42866265773773193
505;0.8064919114112854;0.42931556701660156
506;0.8064919114112854;0.4297080338001251
507;0.8089887499809265;0.42957350611686707
508;0.812734067440033;0.4288037419319153
509;0.812734067440033;0.4287292957305908
510;0.8102372288703918;0.4290868639945984
511;0.8102372288703918;0.42880070209503174
512;0.807740330696106;0.42915743589401245
513;0.8102372288703918;0.4288993775844574
514;0.807740330696106;0.42887580394744873
515;0.8089887499809265;0.42871421575546265
516;0.8139825463294983;0.42867299914360046
517;0.8139825463294983;0.4287037253379822
518;0.8152309656143188;0.428554892539978
519;0.8102372288703918;0.42888545989990234
520;0.8139825463294983;0.42889025807380676
521;0.807740330696106;0.42959728837013245
522;0.8102372288703918;0.429569810628891
523;0.8114856481552124;0.4288671016693115
524;0.807740330696106;0.4292822480201721
525;0.8139825463294983;0.4285438358783722
526;0.8139825463294983;0.4284017086029053
527;0.8139825463294983;0.42865607142448425
528;0.8177278637886047;0.42915865778923035
529;0.812734067440033;0.42843547463417053
530;0.8089887499809265;0.42941367626190186
531;0.8102372288703918;0.42892521619796753
532;0.812734067440033;0.4285234212875366
533;0.812734067440033;0.42846551537513733
534;0.8139825463294983;0.42865315079689026
535;0.8152309656143188;0.4285988509654999
536;0.8152309656143188;0.4289931356906891
537;0.8139825463294983;0.4286705255508423
538;0.8064919114112854;0.4291673004627228
539;0.8114856481552124;0.42875176668167114
540;0.8139825463294983;0.4286379814147949
541;0.812734067440033;0.4284031391143799
542;0.812734067440033;0.4284079074859619
543;0.812734067440033;0.42847636342048645
544;0.812734067440033;0.42844581604003906
545;0.812734067440033;0.42899611592292786
546;0.8189762830734253;0.42892661690711975
547;0.8202247023582458;0.42890265583992004
548;0.8177278637886047;0.42883163690567017
549;0.8152309656143188;0.42849117517471313
550;0.8189762830734253;0.42902272939682007
551;0.8177278637886047;0.4285760521888733
552;0.8139825463294983;0.4289022386074066
553;0.8102372288703918;0.4304845631122589
554;0.812734067440033;0.4289774000644684
555;0.8114856481552124;0.42946308851242065
556;0.812734067440033;0.4287409484386444
557;0.812734067440033;0.42838096618652344
558;0.812734067440033;0.42839565873146057
559;0.8164793848991394;0.42828163504600525
560;0.8189762830734253;0.4290006160736084
561;0.8189762830734253;0.42839157581329346
562;0.8164793848991394;0.4287111759185791
563;0.8177278637886047;0.4287041127681732
564;0.8227216005325317;0.42884111404418945
565;0.8202247023582458;0.428934782743454
566;0.8202247023582458;0.4286746382713318
567;0.8152309656143188;0.42850297689437866
568;0.8189762830734253;0.4286089837551117
569;0.8177278637886047;0.4285590648651123
570;0.8152309656143188;0.42829906940460205
571;0.8139825463294983;0.42834025621414185
572;0.8139825463294983;0.42815133929252625
573;0.812734067440033;0.42814770340919495
574;0.8102372288703918;0.4283601939678192
575;0.8114856481552124;0.4286971688270569
576;0.8139825463294983;0.42822325229644775
577;0.8177278637886047;0.4293109178543091
578;0.8177278637886047;0.4283057451248169
579;0.8164793848991394;0.42816805839538574
580;0.8164793848991394;0.42816463112831116
581;0.8139825463294983;0.4285403788089752
582;0.8139825463294983;0.42820242047309875
583;0.812734067440033;0.4279625117778778
584;0.8139825463294983;0.42797696590423584
585;0.8089887499809265;0.42841559648513794
586;0.812734067440033;0.4281010031700134
587;0.8164793848991394;0.4282243847846985
588;0.8152309656143188;0.42803287506103516
589;0.8152309656143188;0.42848798632621765
590;0.8164793848991394;0.4280349910259247
591;0.8152309656143188;0.42810264229774475
592;0.8164793848991394;0.42803964018821716
593;0.8152309656143188;0.4282672703266144
594;0.8152309656143188;0.4283270835876465
595;0.8152309656143188;0.42813318967819214
596;0.8152309656143188;0.42838796973228455
597;0.8152309656143188;0.4281397759914398
598;0.8139825463294983;0.4283183217048645
599;0.8177278637886047;0.42925533652305603
600;0.8152309656143188;0.4282936453819275
601;0.8177278637886047;0.4284334182739258
602;0.8164793848991394;0.4282408654689789
603;0.8152309656143188;0.42801493406295776
604;0.8152309656143188;0.4282209873199463
605;0.8152309656143188;0.4279043674468994
606;0.8164793848991394;0.42794373631477356
607;0.8152309656143188;0.4278901219367981
608;0.8152309656143188;0.4280061721801758
609;0.8114856481552124;0.42799463868141174
610;0.812734067440033;0.42810481786727905
611;0.8114856481552124;0.42815232276916504
612;0.8164793848991394;0.4287097454071045
613;0.8177278637886047;0.4286997318267822
614;0.8164793848991394;0.4279113709926605
615;0.8114856481552124;0.42808830738067627
616;0.8152309656143188;0.4281090497970581
617;0.8114856481552124;0.42830708622932434
618;0.8102372288703918;0.4280126094818115
619;0.8052434325218201;0.4287867844104767
620;0.8064919114112854;0.4284212291240692
621;0.8102372288703918;0.4278632402420044
622;0.807740330696106;0.4286305904388428
623;0.812734067440033;0.4281575381755829
624;0.8152309656143188;0.42819514870643616
625;0.8177278637886047;0.4279182553291321
626;0.8189762830734253;0.42795607447624207
627;0.8189762830734253;0.42821353673934937
628;0.812734067440033;0.42868709564208984
629;0.8102372288703918;0.4286077320575714
630;0.8102372288703918;0.4284251630306244
631;0.8139825463294983;0.4277302920818329
632;0.8164793848991394;0.4279143810272217
633;0.8164793848991394;0.4277461767196655
634;0.8139825463294983;0.42827552556991577
635;0.8114856481552124;0.42813971638679504
636;0.8177278637886047;0.4288104474544525
637;0.8164793848991394;0.427691787481308
638;0.8189762830734253;0.42757877707481384
639;0.8152309656143188;0.42776724696159363
640;0.8152309656143188;0.4275444746017456
641;0.8177278637886047;0.4277150332927704
642;0.8177278637886047;0.42767852544784546
643;0.8177278637886047;0.4277447760105133
644;0.812734067440033;0.4276859164237976
645;0.8089887499809265;0.42791643738746643
646;0.8152309656143188;0.42765307426452637
647;0.8102372288703918;0.4279699921607971
648;0.812734067440033;0.4280434846878052
649;0.812734067440033;0.42760777473449707
650;0.812734067440033;0.42753836512565613
651;0.8164793848991394;0.4278533160686493
652;0.8164793848991394;0.42760077118873596
653;0.8139825463294983;0.4275367558002472
654;0.812734067440033;0.42748138308525085
655;0.8164793848991394;0.4275437295436859
656;0.8152309656143188;0.4274515211582184
657;0.8139825463294983;0.427895188331604
658;0.8139825463294983;0.4280194640159607
659;0.8089887499809265;0.4278397560119629
660;0.807740330696106;0.42799845337867737
661;0.8152309656143188;0.42793264985084534
662;0.8114856481552124;0.42765989899635315
663;0.8139825463294983;0.4279789626598358
664;0.8164793848991394;0.427943617105484
665;0.8164793848991394;0.4279612898826599
666;0.8139825463294983;0.4284502863883972
667;0.8164793848991394;0.42787981033325195
668;0.8152309656143188;0.42774808406829834
669;0.8177278637886047;0.4276025593280792
670;0.812734067440033;0.4279325604438782
671;0.8052434325218201;0.42894116044044495
672;0.8064919114112854;0.42913252115249634
673;0.8114856481552124;0.42824843525886536
674;0.8189762830734253;0.4275631606578827
675;0.8177278637886047;0.42778047919273376
676;0.8164793848991394;0.4276220202445984
677;0.8177278637886047;0.42783889174461365
678;0.8189762830734253;0.42774587869644165
679;0.8252184987068176;0.4285804331302643
680;0.812734067440033;0.4287818372249603
681;0.8202247023582458;0.428156316280365
682;0.8202247023582458;0.42757320404052734
683;0.8202247023582458;0.4276401996612549
684;0.8177278637886047;0.42830967903137207
685;0.8164793848991394;0.4277370870113373
686;0.8189762830734253;0.42771270871162415
687;0.8189762830734253;0.42804160714149475
688;0.8177278637886047;0.4275204837322235
689;0.8189762830734253;0.4274393618106842
690;0.8189762830734253;0.4276745915412903
691;0.8177278637886047;0.427712619304657
692;0.8177278637886047;0.42758435010910034
693;0.8177278637886047;0.427698016166687
694;0.8177278637886047;0.4272921085357666
695;0.8177278637886047;0.42726561427116394
696;0.8177278637886047;0.4275801479816437
697;0.8177278637886047;0.4271553158760071
698;0.8177278637886047;0.42774876952171326
699;0.8177278637886047;0.4273882508277893
700;0.8177278637886047;0.42759865522384644
701;0.8189762830734253;0.42714840173721313
702;0.812734067440033;0.4276769459247589
703;0.8164793848991394;0.42766591906547546
704;0.8189762830734253;0.4276895821094513
705;0.8152309656143188;0.42731231451034546
706;0.8139825463294983;0.4274803400039673
